NCG	NCC	NHC	NHU	NHG	Name
#!{Type}E	E	E	E	E	T
0.238742366433144	0.791052043437958	0.382933616638184	-1.92179560661316	-0.162435948848724	tdif1
-0.0120413918048143	0.412936836481094	-1.36787450313568	-0.379856616258621	-1.64058351516724	tdif2
0.273267507553101	0.867114424705505	0.34681248664856	0.207384154200554	0.287248462438583	tdrd6
-1.20408773422241	NaN	NaN	NaN	-1.79192328453064	tebp
-1.36888134479523	NaN	NaN	NaN	-1.95228207111359	terf2
0.0398789271712303	-0.637158274650574	-1.51107966899872	-0.0334630571305752	1.15533936023712	tex10
1.17717099189758	-0.422739416360855	-0.922707676887512	-1.12708306312561	1.13495588302612	tf2h1
1.10941815376282	-0.10938361287117	-1.10119295120239	-0.726871192455292	1.32873940467834	tf2h2
1.2468376159668	-0.0151231251657009	-0.647160768508911	-1.27802670001984	1.10586285591125	tf2h3
1.06194257736206	-0.536978900432587	-0.551050782203674	-1.44578349590302	0.967001497745514	tf2h4
-1.5311473608017	NaN	NaN	NaN	-1.50753676891327	tf3c1
-1.24346530437469	NaN	NaN	NaN	-1.75615990161896	tf3c2
-1.34953355789185	NaN	NaN	NaN	-1.71266579627991	tf3c3
-1.69641542434692	NaN	NaN	NaN	-1.45363318920135	tf3c4
-1.02607131004333	NaN	NaN	NaN	-1.54870879650116	tfam
-1.58550310134888	NaN	NaN	NaN	-1.51489436626434	tfg
